,X.2,X.1,...1,X,PG.ProteinGroups,PG.Genes,short.name,GO,sub.cell,description,GO.ID,ConditionNorm_P_0_1,ConditionNorm_P_0_2,ConditionNorm_P_0_3,ConditionNorm_P_50_1,ConditionNorm_P_50_2,ConditionNorm_P_50_3,median,Log2,logFC,AveExpr,t,P.Value,adj.P.Val,B,mass,neglog.adj.P.Val.,TotalPeptidesOverallInGene,P0_Undetected,P50_Undetected,medians_.ConditionNorm_P_0_1_ConditionNorm_P_0_2_ConditionNorm_P_0_3,medians_.ConditionNorm_P_50_1_ConditionNorm_P_50_2_ConditionNorm_P_50_3,Ratio,Ratio_log2
333,358,519,519,519,Q96GD3,SCMH1,SCMH1_HUMAN,"chromocenter [GO:0010369]; nucleoplasm [GO:0005654]; anterior/posterior pattern specification [GO:0009952]; chromatin remodeling [GO:0006338]; gene silencing [GO:0016458]; negative regulation of transcription, DNA-templated [GO:0045892]; spermatogenesis [GO:0007283]; transcription, DNA-templated [GO:0006351]",SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,Polycomb protein SCMH1 (Sex comb on midleg homolog 1),GO:0005654; GO:0006338; GO:0006351; GO:0007283; GO:0009952; GO:0010369; GO:0016458; GO:0045892,7.74405820863913E-05,9.96019774287651E-05,0.00014541234332714,0.280529332172371,0.475433426075976,0.455872802322165,0.455872802322165,-1.133296755273180,0.403837701889223,0.202026335912226,6.7529319726695,0.00193368903818146,0.0318804180891646,-5.46224304132454,73354,1.49647599177321,4,0,0,9.96019774287651E-05,0.455872802322165,4576.94529858308,12.1601693343165
334,359,520,520,520,P59998,ARPC4,ARPC4_HUMAN,Arp2/3 protein complex [GO:0005885]; cell projection [GO:0042995]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; actin binding [GO:0003779]; enzyme binding [GO:0019899]; structural constituent of cytoskeleton [GO:0005200]; actin filament polymerization [GO:0030041]; actin nucleation [GO:0045010]; Arp2/3 complex-mediated actin nucleation [GO:0034314]; ephrin receptor signaling pathway [GO:0048013]; Fc-gamma receptor signaling pathway involved in phagocytosis [GO:0038096]; membrane organization [GO:0061024],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:9359840}. Cell projection {ECO:0000269|PubMed:9359840}.",Actin-related protein 2/3 complex subunit 4 (Arp2/3 complex 20 kDa subunit) (p20-ARC),GO:0003779; GO:0005200; GO:0005829; GO:0005885; GO:0019899; GO:0030041; GO:0034314; GO:0038096; GO:0042995; GO:0045010; GO:0048013; GO:0061024; GO:0070062,0.00105106032835347,0.00151267883842099,0.00117617705796859,0.00951876268437814,0.015496635786045,0.0140844197855081,0.0140844197855081,-6.1497560573584200,0.0117866340103961,0.00713995574677905,6.75032850261885,0.0019366609119586,0.0318804180891646,-5.46410891448327,19667,1.49647599177321,8,0,0,0.00117617705796859,0.0140844197855081,11.9747445251429,3.58192297203955
335,360,521,521,521,Q6NUM9,RETSAT,RETST_HUMAN,"endoplasmic reticulum membrane [GO:0005789]; membrane [GO:0016020]; nuclear membrane [GO:0031965]; nuclear outer membrane [GO:0005640]; all-trans-retinol 13,14-reductase activity [GO:0051786]; oxidoreductase activity [GO:0016491]; oxidation-reduction process [GO:0055114]; retinol metabolic process [GO:0042572]",SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q64FW2}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q64FW2}.,"All-trans-retinol 13,14-reductase (EC 1.3.99.23) (All-trans-13,14-dihydroretinol saturase) (RetSat) (PPAR-alpha-regulated and starvation-induced gene protein)",GO:0005640; GO:0005789; GO:0016020; GO:0016491; GO:0031965; GO:0042572; GO:0051786; GO:0055114,0.00036468323647933,0.00024675310272191,0.00067091874023668,0.0147878686778458,0.024977464404337,0.0234920948932726,0.0234920948932726,-5.4116808192353400,0.0206583576320058,0.0107566305091489,6.73015944327873,0.0019598730041984,0.0322006006064076,-5.47858402799377,66820,1.49213602775709,5,0,0,0.00036468323647933,0.0234920948932726,64.4178085070936,6.00938767597867
336,361,522,522,522,P36578,RPL4,RL4_HUMAN,"cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; rough endoplasmic reticulum [GO:0005791]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]; translation [GO:0006412]; translational initiation [GO:0006413]",NA,60S ribosomal protein L4 (60S ribosomal protein L1) (Large ribosomal subunit protein uL4),GO:0000184; GO:0002181; GO:0003723; GO:0003735; GO:0005634; GO:0005730; GO:0005737; GO:0005791; GO:0005829; GO:0005925; GO:0006412; GO:0006413; GO:0006614; GO:0016020; GO:0022625; GO:0070062; GO:1990904,0.00038913723342996,0.00042211105926091,0.00027574545975291,0.00567273720836214,0.00937393423945753,0.00905595389865724,0.00905595389865724,-6.78691767083283000,0.00767187719801104,0.00419826984982012,6.70698949811776,0.00198695734419227,0.0325830552993982,-5.49525717638164,47697,1.48700819450707,17,0,0,0.00038913723342996,0.00905595389865724,23.2718771700041,4.54051568185015
337,362,523,523,523,Q8IXQ5,KLHL7,KLHL7_HUMAN,Cul3-RING ubiquitin ligase complex [GO:0031463]; cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; identical protein binding [GO:0042802]; protein homodimerization activity [GO:0042803]; protein ubiquitination [GO:0016567],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:16918702}. Cytoplasm {ECO:0000269|PubMed:27392078}. Note=Colocalizes with CUL3 in punctate structures at the perinuclear region of the cytoplasm. {ECO:0000269|PubMed:27392078}.,Kelch-like protein 7,GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0005886; GO:0016567; GO:0031463; GO:0042802; GO:0042803; GO:0048471,0.0180236217409076,0.0360069377631306,0.0399516514245392,0.143739290770048,0.149539919954644,0.20572091320643,0.149539919954644,-2.741397428974180,0.135005971000848,0.0988303891432833,6.69808646134055,0.00199748527648181,0.0326930668579049,-5.50167647667349,65992,1.48554433738871,6,0,0,0.0360069377631306,0.149539919954644,4.15308630071191,2.05418385113075
338,363,525,525,525,O00170,AIP,AIP_HUMAN,aryl hydrocarbon receptor complex [GO:0034751]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; aryl hydrocarbon receptor binding [GO:0017162]; GAF domain binding [GO:0036004]; transcription coactivator activity [GO:0003713]; transcription factor binding [GO:0008134]; unfolded protein binding [GO:0051082]; interleukin-12-mediated signaling pathway [GO:0035722]; negative regulation of cyclic-nucleotide phosphodiesterase activity [GO:0051344]; protein maturation by protein folding [GO:0022417]; protein targeting to mitochondrion [GO:0006626]; regulation of protein kinase A signaling [GO:0010738]; xenobiotic metabolic process [GO:0006805],SUBCELLULAR LOCATION: Cytoplasm.,AH receptor-interacting protein (AIP) (Aryl-hydrocarbon receptor-interacting protein) (HBV X-associated protein 2) (XAP-2) (Immunophilin homolog ARA9),GO:0003713; GO:0005654; GO:0005737; GO:0005829; GO:0006626; GO:0006805; GO:0008134; GO:0010738; GO:0016020; GO:0017162; GO:0022417; GO:0034751; GO:0035722; GO:0036004; GO:0051082; GO:0051344,0.00276318429817648,0.00101361834950774,0.00076512884017166,0.0356442045357794,0.043071038941786,0.0254588705677035,0.0356442045357794,-4.8101886647795300,0.0332107275191377,0.0181193409221875,6.69042400370983,0.00200660050883511,0.0327171435345305,-5.50720693085897,37636,1.48522462068972,10,0,0,0.00101361834950774,0.0356442045357794,35.1653110394952,5.1360810729824
339,365,527,527,527,Q9H4L4,SENP3,SENP3_HUMAN,cytoplasm [GO:0005737]; MLL1 complex [GO:0071339]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; cysteine-type peptidase activity [GO:0008234]; endopeptidase activity [GO:0004175]; protein desumoylation [GO:0016926]; rRNA processing [GO:0006364],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:19680224}. Nucleus, nucleoplasm {ECO:0000269|PubMed:19015314, ECO:0000269|PubMed:19680224}. Cytoplasm {ECO:0000250|UniProtKB:Q9EP97}. Note=Redistributes between the nucleolus and the nucleoplasm in response to mild oxidative stress (PubMed:19680224). Mainly found in the nucleoplasm, with low levels detected in the cytoplasmic and chromatin fractions (By similarity). {ECO:0000250|UniProtKB:Q9EP97, ECO:0000269|PubMed:19680224}.",Sentrin-specific protease 3 (EC 3.4.22.-) (SUMO-1-specific protease 3) (Sentrin/SUMO-specific protease SENP3),GO:0004175; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0006364; GO:0008234; GO:0016926; GO:0071339,0.00587899532767547,0.00121073997257914,0.00066352796166637,0.0617572255673335,0.0372011421901765,0.0570283017264512,0.0570283017264512,-4.1321781191450900,0.0494111354073467,0.0272899887909804,6.64748947816021,0.00205862029240898,0.0334379311252768,-5.53829229845647,65010,1.47576060110956,9,0,0,0.00121073997257914,0.0570283017264512,47.1020227447918,5.55771711101458
340,366,528,528,528,Q9BWE0,REPIN1,REPI1_HUMAN,nuclear origin of replication recognition complex [GO:0005664]; nucleus [GO:0005634]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; RNA binding [GO:0003723]; DNA replication [GO:0006260],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10606657}.,Replication initiator 1 (60 kDa origin-specific DNA-binding protein) (60 kDa replication initiation region protein) (ATT-binding protein) (DHFR oribeta-binding protein RIP60) (Zinc finger protein 464),GO:0003677; GO:0003723; GO:0005634; GO:0005664; GO:0006260; GO:0046872,1E-07,0.076484905757311,1E-07,0.226098576062516,0.28749206634726,0.332663824251062,0.28749206634726,-1.79840595100215,0.256589786967843,0.153789928736358,6.63929705625497,0.00206873155296938,0.0335385266920794,-5.5442425312326,63575,1.47445601935527,3,2,0,1E-07,0.28749206634726,2874920.6634726,21.4550907132094
341,368,530,530,530,P14416,DRD2,DRD2_HUMAN,"acrosomal vesicle [GO:0001669]; axon [GO:0030424]; axon terminus [GO:0043679]; ciliary membrane [GO:0060170]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; endocytic vesicle [GO:0030139]; integral component of plasma membrane [GO:0005887]; intracellular [GO:0005622]; lateral plasma membrane [GO:0016328]; non-motile cilium [GO:0097730]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; sperm flagellum [GO:0036126]; synaptic vesicle membrane [GO:0030672]; dopamine binding [GO:0035240]; dopamine neurotransmitter receptor activity, coupled via Gi/Go [GO:0001591]; drug binding [GO:0008144]; identical protein binding [GO:0042802]; ionotropic glutamate receptor binding [GO:0035255]; potassium channel regulator activity [GO:0015459]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; activation of protein kinase activity [GO:0032147]; adenohypophysis development [GO:0021984]; adenylate cyclase-inhibiting dopamine receptor signaling pathway [GO:0007195]; adult walking behavior [GO:0007628]; arachidonic acid secretion [GO:0050482]; associative learning [GO:0008306]; auditory behavior [GO:0031223]; autophagy [GO:0006914]; axonogenesis [GO:0007409]; behavioral response to cocaine [GO:0048148]; behavioral response to ethanol [GO:0048149]; branching morphogenesis of a nerve [GO:0048755]; cellular calcium ion homeostasis [GO:0006874]; cerebral cortex GABAergic interneuron migration [GO:0021853]; circadian regulation of gene expression [GO:0032922]; dopamine metabolic process [GO:0042417]; drinking behavior [GO:0042756]; excitatory postsynaptic potential [GO:0060079]; G-protein coupled receptor internalization [GO:0002031]; G-protein coupled receptor signaling pathway [GO:0007186]; grooming behavior [GO:0007625]; intracellular signal transduction [GO:0035556]; locomotory behavior [GO:0007626]; long-term memory [GO:0007616]; negative regulation of adenylate cyclase activity [GO:0007194]; negative regulation of blood pressure [GO:0045776]; negative regulation of cell death [GO:0060548]; negative regulation of cell migration [GO:0030336]; negative regulation of cell proliferation [GO:0008285]; negative regulation of circadian sleep/wake cycle, sleep [GO:0042321]; negative regulation of cytosolic calcium ion concentration [GO:0051481]; negative regulation of dopamine receptor signaling pathway [GO:0060160]; negative regulation of dopamine secretion [GO:0033602]; negative regulation of innate immune response [GO:0045824]; negative regulation of insulin secretion [GO:0046676]; negative regulation of protein kinase B signaling [GO:0051898]; negative regulation of protein phosphorylation [GO:0001933]; negative regulation of protein secretion [GO:0050709]; negative regulation of synaptic transmission, glutamatergic [GO:0051967]; negative regulation of voltage-gated calcium channel activity [GO:1901386]; neurological system process involved in regulation of systemic arterial blood pressure [GO:0001976]; neuron-neuron synaptic transmission [GO:0007270]; orbitofrontal cortex development [GO:0021769]; peristalsis [GO:0030432]; phospholipase C-activating dopamine receptor signaling pathway [GO:0060158]; pigmentation [GO:0043473]; positive regulation of cytokinesis [GO:0032467]; positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway [GO:0051482]; positive regulation of dopamine uptake involved in synaptic transmission [GO:0051586]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of G-protein coupled receptor protein signaling pathway [GO:0045745]; positive regulation of glial cell-derived neurotrophic factor secretion [GO:1900168]; positive regulation of growth hormone secretion [GO:0060124]; positive regulation of long-term synaptic potentiation [GO:1900273]; positive regulation of multicellular organism growth [GO:0040018]; positive regulation of neuroblast proliferation [GO:0002052]; positive regulation of receptor internalization [GO:0002092]; positive regulation of renal sodium excretion [GO:0035815]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of urine volume [GO:0035810]; prepulse inhibition [GO:0060134]; protein localization [GO:0008104]; regulation of dopamine secretion [GO:0014059]; regulation of dopamine uptake involved in synaptic transmission [GO:0051584]; regulation of heart rate [GO:0002027]; regulation of locomotion involved in locomotory behavior [GO:0090325]; regulation of long-term neuronal synaptic plasticity [GO:0048169]; regulation of phosphoprotein phosphatase activity [GO:0043666]; regulation of potassium ion transport [GO:0043266]; regulation of sodium ion transport [GO:0002028]; regulation of synapse structural plasticity [GO:0051823]; regulation of synaptic transmission, GABAergic [GO:0032228]; release of sequestered calcium ion into cytosol [GO:0051209]; response to amphetamine [GO:0001975]; response to axon injury [GO:0048678]; response to cocaine [GO:0042220]; response to drug [GO:0042493]; response to histamine [GO:0034776]; response to hypoxia [GO:0001666]; response to inactivity [GO:0014854]; response to iron ion [GO:0010039]; response to light stimulus [GO:0009416]; response to morphine [GO:0043278]; response to nicotine [GO:0035094]; response to toxic substance [GO:0009636]; sensory perception of smell [GO:0007608]; striatum development [GO:0021756]; synapse assembly [GO:0007416]; synaptic transmission, dopaminergic [GO:0001963]; temperature homeostasis [GO:0001659]; visual learning [GO:0008542]; Wnt signaling pathway [GO:0016055]",SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:21645528}; Multi-pass membrane protein {ECO:0000269|PubMed:21645528}.,D(2) dopamine receptor (Dopamine D2 receptor),GO:0001591; GO:0001659; GO:0001666; GO:0001669; GO:0001933; GO:0001963; GO:0001975; GO:0001976; GO:0002027; GO:0002028; GO:0002031; GO:0002052; GO:0002092; GO:0005622; GO:0005886; GO:0005887; GO:0006874; GO:0006914; GO:0007186; GO:0007194; GO:0007195; GO:0007270; GO:0007409; GO:0007416; GO:0007608; GO:0007616; GO:0007625; GO:0007626; GO:0007628; GO:0008104; GO:0008144; GO:0008285; GO:0008306; GO:0008542; GO:0009416; GO:0009636; GO:0010039; GO:0014059; GO:0014069; GO:0014854; GO:0015459; GO:0016055; GO:0016328; GO:0021756; GO:0021769; GO:0021853; GO:0021984; GO:0030139; GO:0030336; GO:0030424; GO:0030425; GO:0030432; GO:0030672; GO:0031223; GO:0032147; GO:0032228; GO:0032467; GO:0032922; GO:0033602; GO:0034776; GO:0035094; GO:0035240; GO:0035255; GO:0035556; GO:0035810; GO:0035815; GO:0036126; GO:0040018; GO:0042220; GO:0042321; GO:0042417; GO:0042493; GO:0042756; GO:0042802; GO:0042803; GO:0043197; GO:0043204; GO:0043266; GO:0043278; GO:0043473; GO:0043666; GO:0043679; GO:0045745; GO:0045776; GO:0045824; GO:0045944; GO:0046676; GO:0046982; GO:0048148; GO:0048149; GO:0048169; GO:0048678; GO:0048755; GO:0050482; GO:0050709; GO:0051209; GO:0051481; GO:0051482; GO:0051584; GO:0051586; GO:0051823; GO:0051898; GO:0051967; GO:0060079; GO:0060124; GO:0060134; GO:0060158; GO:0060160; GO:0060170; GO:0060548; GO:0070374; GO:0090325; GO:0097730; GO:1900168; GO:1900273; GO:1901386,0.00022447240637972,0.0107313127727462,0.00028184052300409,0.0519229095029622,0.040822103948549,0.034980094993693,0.040822103948549,-4.614505649787330,0.0388291609143581,0.0231604556912224,6.62436474574523,0.00208731693634774,0.033712137688937,-5.55510355761112,50619,1.47221370796333,3,0,0,0.00028184052300409,0.040822103948549,144.841144607004,7.17832767264265
342,369,532,532,532,P30876,POLR2B,RPB2_HUMAN,"DNA-directed RNA polymerase II, core complex [GO:0005665]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; metal ion binding [GO:0046872]; ribonucleoside binding [GO:0032549]; RNA binding [GO:0003723]; 7-methylguanosine mRNA capping [GO:0006370]; fibroblast growth factor receptor signaling pathway [GO:0008543]; mRNA splicing, via spliceosome [GO:0000398]; regulation of gene silencing by miRNA [GO:0060964]; RNA metabolic process [GO:0016070]; snRNA transcription by RNA polymerase II [GO:0042795]; transcription by RNA polymerase II [GO:0006366]; transcription elongation from RNA polymerase II promoter [GO:0006368]; transcription initiation from RNA polymerase II promoter [GO:0006367]; transcription-coupled nucleotide-excision repair [GO:0006283]",SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9852112}.,DNA-directed RNA polymerase II subunit RPB2 (EC 2.7.7.6) (DNA-directed RNA polymerase II 140 kDa polypeptide) (DNA-directed RNA polymerase II subunit B) (RNA polymerase II subunit 2) (RNA polymerase II subunit B2),GO:0000398; GO:0003677; GO:0003682; GO:0003723; GO:0003899; GO:0005634; GO:0005654; GO:0005665; GO:0006283; GO:0006366; GO:0006367; GO:0006368; GO:0006370; GO:0008543; GO:0016020; GO:0016070; GO:0032549; GO:0042795; GO:0046872; GO:0060964,1E-07,2.00240781344121E-05,1E-07,0.0259989565881546,0.0177974368005964,0.0313140958267688,0.0259989565881546,-5.2654024648018000,0.0250300883791285,0.0125217855489424,6.59690470390171,0.00212202705358274,0.0341438939448651,-5.57512924885805,133897,1.46668695122562,31,2,0,1E-07,0.0259989565881546,259989.565881546,17.9880941994097
343,370,534,534,534,O00743,PPP6C,PPP6_HUMAN,cytosol [GO:0005829]; Golgi membrane [GO:0000139]; mitochondrion [GO:0005739]; metal ion binding [GO:0046872]; protein serine/threonine phosphatase activity [GO:0004722]; COPII vesicle coating [GO:0048208]; G1/S transition of mitotic cell cycle [GO:0000082]; innate immune response [GO:0045087]; protein dephosphorylation [GO:0006470],"SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:29053956}. Cytoplasm {ECO:0000269|PubMed:16769727, ECO:0000269|PubMed:17568194}.","Serine/threonine-protein phosphatase 6 catalytic subunit (PP6C) (EC 3.1.3.16) [Cleaved into: Serine/threonine-protein phosphatase 6 catalytic subunit, N-terminally processed]",GO:0000082; GO:0000139; GO:0004722; GO:0005739; GO:0005829; GO:0006470; GO:0045087; GO:0046872; GO:0048208,1E-07,0.00523573000281798,1E-07,0.0132923216538096,0.0178758084353903,0.0159065388122405,0.0159065388122405,-5.9742362435872900,0.0139462462995408,0.00871843315070973,6.59019801141397,0.00213061069656784,0.0341536096678291,-5.58003060837658,35144,1.46656338931848,7,2,0,1E-07,0.0159065388122405,159065.388122405,17.2792604206242
344,371,536,536,536,Q9NXG2,THUMPD1,THUM1_HUMAN,nucleoplasm [GO:0005654]; RNA binding [GO:0003723]; rRNA modification [GO:0000154]; tRNA modification [GO:0006400],NA,THUMP domain-containing protein 1,GO:0000154; GO:0003723; GO:0005654; GO:0006400,6.35229587695847E-05,1E-07,1E-07,0.00024471238223643,0.00028955708438577,0.00020988582295279,0.00024471238223643,-11.99662527715490000,0.00022681077693514,0.0001346463747241,6.57682940728484,0.00214784678370902,0.0343014337099799,-5.58981281456399,39315,1.46468772720737,10,2,0,1E-07,0.00024471238223643,2447.1238223643,11.2568713870567
345,372,539,539,539,Q9H3P7,ACBD3,GCP60_HUMAN,Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; membrane [GO:0016020]; mitochondrion [GO:0005739]; fatty-acyl-CoA binding [GO:0000062]; protein kinase A regulatory subunit binding [GO:0034237]; steroid biosynthetic process [GO:0006694],SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:27009356}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Mitochondrion {ECO:0000250}. Note=Also mitochondrial (via its interaction with PBR). {ECO:0000250}.,"Golgi resident protein GCP60 (Acyl-CoA-binding domain-containing protein 3) (Golgi complex-associated protein 1) (GOCAP1) (Golgi phosphoprotein 1) (GOLPH1) (PBR- and PKA-associated protein 7) (Peripheral benzodiazepine receptor-associated protein PAP7) [Cleaved into: Golgi resident protein GCP60, N-terminally processed]",GO:0000062; GO:0000139; GO:0005739; GO:0005794; GO:0006694; GO:0016020; GO:0034237,1E-07,1E-07,1E-07,0.0144892827491609,0.00985016636212249,0.00879648909390332,0.00985016636212249,-6.66563619382076000,0.0110452127350622,0.00552270636753112,6.54468848244245,0.0021899836447741,0.0347797031526276,-5.61339810513372,60593,1.45867412905343,10,3,0,1E-07,0.00985016636212249,98501.6636212249,16.5878604703908
346,375,543,543,543,Q9HCM3,KIAA1549,K1549_HUMAN,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; RNA polymerase II transcription factor activity, sequence-specific DNA binding [GO:0000981]",SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,UPF0606 protein KIAA1549,GO:0000981; GO:0005886; GO:0016021,7.17881382851845E-05,4.00922139049349E-05,4.28893282241362E-05,0.0521891466043512,0.0464724911670837,0.0767529849103648,0.0521891466043512,-4.2601063785374400,0.0584199510004618,0.0292615653937023,6.517064489386,0.00222700295214286,0.0351007430536128,-5.63374464563063,210755,1.45468368978295,9,0,0,4.28893282241362E-05,0.0521891466043512,1216.83292243737,10.248915376692
347,376,544,544,544,Q9HAT8,PELI2,PELI2_HUMAN,cytosol [GO:0005829]; protein serine/threonine kinase activity [GO:0004674]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-ubiquitin ligase activity [GO:0034450]; immune response [GO:0006955]; interleukin-1-mediated signaling pathway [GO:0070498]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of protein phosphorylation [GO:0001934]; protein polyubiquitination [GO:0000209]; Toll signaling pathway [GO:0008063],NA,E3 ubiquitin-protein ligase pellino homolog 2 (Pellino-2) (EC 2.3.2.27) (RING-type E3 ubiquitin transferase pellino homolog 2),GO:0000209; GO:0001934; GO:0004674; GO:0005829; GO:0006955; GO:0008063; GO:0034450; GO:0043123; GO:0043410; GO:0061630; GO:0070498,1.98075690794172E-06,1.55242091949406E-05,1.10261834899328E-05,0.0505270484507451,0.0775955578611121,0.0485667102839756,0.0505270484507451,-4.3068002827229200,0.05888692848208,0.0294529746242376,6.51433532140097,0.00223070142770624,0.0351007430536128,-5.63575864426191,46435,1.45468368978295,4,0,0,1.10261834899328E-05,0.0505270484507451,4582.4603315261,12.1619066766638
348,377,545,545,545,Q92845,KIFAP3,KIFA3_HUMAN,"axoneme [GO:0005930]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; ciliary tip [GO:0097542]; cilium [GO:0005929]; condensed nuclear chromosome [GO:0000794]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; intraciliary transport particle [GO:0030990]; kinesin II complex [GO:0016939]; microtubule cytoskeleton [GO:0015630]; periciliary membrane compartment [GO:1990075]; photoreceptor connecting cilium [GO:0032391]; kinesin binding [GO:0019894]; antigen processing and presentation of exogenous peptide antigen via MHC class II [GO:0019886]; intraciliary transport involved in cilium assembly [GO:0035735]; microtubule-based movement [GO:0007018]; microtubule-based process [GO:0007017]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell proliferation [GO:0008285]; plus-end-directed vesicle transport along microtubule [GO:0072383]; positive regulation of calcium-dependent cell-cell adhesion [GO:0046587]; protein localization [GO:0008104]; protein-containing complex assembly [GO:0065003]; retrograde vesicle-mediated transport, Golgi to ER [GO:0006890]; signal transduction [GO:0007165]",NA,Kinesin-associated protein 3 (KAP-3) (KAP3) (Smg GDS-associated protein),GO:0000794; GO:0005783; GO:0005794; GO:0005813; GO:0005829; GO:0005929; GO:0005930; GO:0006890; GO:0007017; GO:0007018; GO:0007165; GO:0008104; GO:0008285; GO:0015630; GO:0016939; GO:0019886; GO:0019894; GO:0030990; GO:0032391; GO:0035735; GO:0036064; GO:0043066; GO:0046587; GO:0065003; GO:0072383; GO:0097542; GO:1990075,7.4307694166774E-05,0.0155740512775207,7.96206183668932E-05,0.0671690666358859,0.0461704605538122,0.0677022609459428,0.0671690666358859,-3.8960592080438600,0.0551046028485288,0.0327949612876159,6.50893522821997,0.00223804144354549,0.0351516234068796,-5.6397456912564,91205,1.45405461316566,13,0,0,7.96206183668932E-05,0.0671690666358859,843.613978559795,9.72043919034945
349,378,546,546,546,O43854,EDIL3,EDIL3_HUMAN,collagen-containing extracellular matrix [GO:0062023]; extracellular exosome [GO:0070062]; extracellular vesicle [GO:1903561]; calcium ion binding [GO:0005509]; integrin binding [GO:0005178]; cell adhesion [GO:0007155]; multicellular organism development [GO:0007275]; positive regulation of cell-substrate adhesion [GO:0010811],SUBCELLULAR LOCATION: Secreted.,EGF-like repeat and discoidin I-like domain-containing protein 3 (Developmentally-regulated endothelial cell locus 1 protein) (Integrin-binding protein DEL1),GO:0005178; GO:0005509; GO:0007155; GO:0007275; GO:0010811; GO:0062023; GO:0070062; GO:1903561,2.42238905334749E-06,3.18915633824691E-06,2.15181252794518E-05,0.0017561093545765,0.00099489641869075,0.00147177486777196,0.00147177486777196,-9.40822728037940000,0.00139855032345606,0.00070831838528504,6.50335885192906,0.00224565185726319,0.0352065565900603,-5.64386572676853,53765,1.45337644942756,22,0,0,3.18915633824691E-06,0.00147177486777196,461.493483439887,8.85016646608492
